b'id',b'key',b'value',b'type' 
b'483708730',b'street',b'Urbandale Drive',b'addr'
b'483708730',b'housenumber',b'2182',b'addr'
b'483708846',b'source',b'City of Ottawa',b'regular'
b'483708846',b'building',b'detached',b'regular'
b'483708846',b'city',b'Ottawa',b'addr'
b'483708846',b'street',b'Featherston Drive',b'addr'
b'483708846',b'housenumber',b'1953',b'addr'
b'483708956',b'source',b'City of Ottawa',b'regular'
b'483708956',b'building',b'detached',b'regular'
b'483708956',b'city',b'Ottawa',b'addr'
b'483708956',b'street',b'Haig Drive',b'addr'
b'483708956',b'housenumber',b'2177',b'addr'
b'483712194',b'source',b'City of Ottawa',b'regular'
b'483712194',b'building',b'detached',b'regular'
b'483712194',b'city',b'Ottawa',b'addr'
b'483712194',b'street',b'Borealis Crescent',b'addr'
b'483712194',b'housenumber',b'71',b'addr'
b'483712364',b'source',b'City of Ottawa',b'regular'
b'483712364',b'building',b'yes',b'regular'
b'483712668',b'source',b'City of Ottawa',b'regular'
b'483712668',b'building',b'detached',b'regular'
b'483712668',b'city',b'Ottawa',b'addr'
b'483712668',b'street',b'Borthwick Avenue',b'addr'
b'483712668',b'housenumber',b'687',b'addr'
b'483712793',b'source',b'City of Ottawa',b'regular'
b'483712793',b'building',b'detached',b'regular'
b'483712793',b'city',b'Ottawa',b'addr'
b'483712793',b'street',b'Borthwick Avenue',b'addr'
b'483712793',b'housenumber',b'701',b'addr'
b'483720072',b'source',b'City of Ottawa',b'regular'
b'483720072',b'building',b'detached',b'regular'
b'483720072',b'city',b'Ottawa',b'addr'
b'483720072',b'street',b'Metz Court',b'addr'
b'483720072',b'housenumber',b'3',b'addr'
b'483720210',b'source',b'City of Ottawa',b'regular'
b'483720210',b'building',b'detached',b'regular'
b'483720210',b'city',b'Ottawa',b'addr'
b'483720210',b'street',b'Charlton Drive',b'addr'
b'483720210',b'housenumber',b'941',b'addr'
b'483720335',b'source',b'City of Ottawa',b'regular'
b'483720335',b'building',b'detached',b'regular'
b'483720335',b'city',b'Ottawa',b'addr'
b'483720335',b'street',b'Closse Way',b'addr'
b'483720335',b'housenumber',b'954',b'addr'
b'483734927',b'source',b'City of Ottawa',b'regular'
b'483734927',b'building',b'detached',b'regular'
b'483734927',b'city',b'Ottawa',b'addr'
b'483734927',b'street',b'Vancouver Avenue',b'addr'
b'483734927',b'housenumber',b'1362',b'addr'
b'483735028',b'source',b'City of Ottawa',b'regular'
b'483735028',b'building',b'house',b'regular'
b'483735156',b'source',b'City of Ottawa',b'regular'
b'483735156',b'building',b'detached',b'regular'
b'483735156',b'city',b'Ottawa',b'addr'
b'483735156',b'street',b'Brookline Avenue',b'addr'
b'483735156',b'housenumber',b'1235',b'addr'
b'483735317',b'source',b'City of Ottawa',b'regular'
b'483735317',b'building',b'detached',b'regular'
b'483735317',b'city',b'Ottawa',b'addr'
b'483735317',b'street',b'Brookline Avenue',b'addr'
b'483735317',b'housenumber',b'1246',b'addr'
b'483735442',b'source',b'City of Ottawa',b'regular'
b'483735442',b'building',b'detached',b'regular'
b'483735442',b'city',b'Ottawa',b'addr'
b'483735442',b'street',b'Alta Vista Drive',b'addr'
b'483735442',b'housenumber',b'2627',b'addr'
b'483739468',b'source',b'City of Ottawa',b'regular'
b'483739468',b'building',b'detached',b'regular'
b'483739468',b'city',b'Ottawa',b'addr'
b'483739468',b'street',b'Dan Avenue',b'addr'
b'483739468',b'housenumber',b'658',b'addr'
b'483739584',b'source',b'City of Ottawa',b'regular'
b'483739584',b'building',b'detached',b'regular'
b'483739584',b'city',b'Ottawa',b'addr'
b'483739584',b'street',b'Warnock Court',b'addr'
b'483739584',b'housenumber',b'19',b'addr'
b'483739753',b'source',b'City of Ottawa',b'regular'
b'483739753',b'building',b'residential',b'regular'
b'483754510',b'source',b'City of Ottawa',b'regular'
b'483754510',b'building',b'detached',b'regular'
b'483754510',b'city',b'Ottawa',b'addr'
b'483754510',b'street',b'Duff Crescent',b'addr'
b'483754510',b'housenumber',b'625',b'addr'
b'483754621',b'source',b'City of Ottawa',b'regular'
b'483754621',b'building',b'detached',b'regular'
b'483754621',b'city',b'Ottawa',b'addr'
b'483754621',b'street',b'Oakdean Crescent',b'addr'
b'483754621',b'housenumber',b'1929',b'addr'
b'483760844',b'source',b'City of Ottawa',b'regular'
b'483760844',b'building',b'terrace',b'regular'
b'483766799',b'source',b'City of Ottawa',b'regular'
b'483766799',b'building',b'terrace',b'regular'
b'483767047',b'source',b'City of Ottawa',b'regular'
b'483767047',b'building',b'detached',b'regular'
b'483767047',b'city',b'Ottawa',b'addr'
b'483767047',b'street',b'Finn Court',b'addr'
b'483767047',b'housenumber',b'148',b'addr'
b'483767332',b'source',b'City of Ottawa',b'regular'
b'483767332',b'building',b'detached',b'regular'
b'483767332',b'city',b'Ottawa',b'addr'
b'483767332',b'street',b'Denver Avenue',b'addr'
b'483767332',b'housenumber',b'1433',b'addr'
b'483770761',b'source',b'City of Ottawa',b'regular'
b'483770761',b'building',b'terrace',b'regular'
b'483771001',b'source',b'City of Ottawa',b'regular'
b'483771001',b'building',b'detached',b'regular'
b'483771001',b'city',b'Ottawa',b'addr'
b'483771001',b'street',b'Cellini Court',b'addr'
b'483771001',b'housenumber',b'40',b'addr'
b'483775364',b'source',b'City of Ottawa',b'regular'
b'483775364',b'building',b'industrial',b'regular'
b'483775364',b'city',b'Ottawa',b'addr'
b'483775364',b'street',b'Thurston Drive',b'addr'
b'483775364',b'housenumber',b'2183',b'addr'
b'483938797',b'source',b'City of Ottawa',b'regular'
b'483938797',b'building',b'residential',b'regular'
b'483938797',b'city',b'Ottawa',b'addr'
b'483938797',b'street',b'Paddington Private',b'addr'
b'483938797',b'housenumber',b'2',b'addr'
b'483945282',b'source',b'City of Ottawa',b'regular'
b'483945282',b'building',b'detached',b'regular'
b'483945282',b'city',b'Ottawa',b'addr'
b'483945282',b'street',b'Foley Avenue',b'addr'
b'483945282',b'housenumber',b'1072',b'addr'
b'483945442',b'source',b'City of Ottawa',b'regular'
b'483945442',b'building',b'detached',b'regular'
b'483945442',b'city',b'Ottawa',b'addr'
b'483945442',b'street',b'Monteith Street',b'addr'
b'483945442',b'housenumber',b'2191',b'addr'
b'483945608',b'source',b'City of Ottawa',b'regular'
b'483945608',b'building',b'detached',b'regular'
b'483945608',b'city',b'Ottawa',b'addr'
b'483945608',b'street',b'Urbandale Drive',b'addr'
b'483945608',b'housenumber',b'2380',b'addr'
b'483954823',b'city',b'Ottawa',b'addr'
b'483954823',b'housenumber',b'2210',b'addr'
b'483954823',b'street',b'St-Laurent Boulevard',b'addr'
b'483954823',b'building',b'detached',b'regular'
b'483954823',b'source',b'City of Ottawa',b'regular'
b'483996706',b'source',b'City of Ottawa',b'regular'
b'483996706',b'building',b'detached',b'regular'
b'483996706',b'city',b'Ottawa',b'addr'
b'483996706',b'street',b'Hochelaga Street',b'addr'
b'483996706',b'housenumber',b'641',b'addr'
b'484008983',b'source',b'City of Ottawa',b'regular'
b'484008983',b'building',b'detached',b'regular'
b'484008983',b'city',b'Ottawa',b'addr'
b'484008983',b'street',b'Gregory Court',b'addr'
b'484008983',b'housenumber',b'1277',b'addr'
b'484009090',b'source',b'City of Ottawa',b'regular'
b'484009090',b'building',b'residential',b'regular'
b'484009224',b'source',b'City of Ottawa',b'regular'
b'484009224',b'building',b'detached',b'regular'
b'484009224',b'city',b'Ottawa',b'addr'
b'484009224',b'street',b'Miss Ottawa Street',b'addr'
b'484009224',b'housenumber',b'1028',b'addr'
b'484009367',b'source',b'City of Ottawa',b'regular'
b'484009367',b'building',b'detached',b'regular'
b'484009367',b'city',b'Ottawa',b'addr'
b'484009367',b'street',b'Eastvale Drive',b'addr'
b'484009367',b'housenumber',b'840',b'addr'
b'484039225',b'city',b'Ottawa',b'addr'
b'484039225',b'housenumber',b'566',b'addr'
b'484039225',b'street',b'Neighbourhood Way',b'addr'
b'484039225',b'landuse',b'residential',b'regular'
b'484039225',b'source',b'City of Ottawa',b'regular'
b'484079347',b'source',b'City of Ottawa',b'regular'
b'484079347',b'building',b'commercial',b'regular'
b'484079347',b'city',b'Ottawa',b'addr'
b'484079347',b'street',b'Ogilvie Road',b'addr'
b'484079347',b'housenumber',b'1111',b'addr'
b'484125436',b'source',b'City of Ottawa',b'regular'
b'484125436',b'building',b'detached',b'regular'
b'484125436',b'city',b'Ottawa',b'addr'
b'484125436',b'street',b'Meadowhill Crescent',b'addr'
b'484125436',b'housenumber',b'6063',b'addr'
b'484125540',b'source',b'City of Ottawa',b'regular'
b'484125540',b'building',b'detached',b'regular'
b'484125540',b'city',b'Ottawa',b'addr'
b'484125540',b'street',b'des Tr\xc3\xa9fli\xc3\xa8res Garden',b'addr'
b'484125540',b'housenumber',b'6030',b'addr'
b'484125641',b'source',b'City of Ottawa',b'regular'
b'484125641',b'building',b'detached',b'regular'
b'484125641',b'city',b'Ottawa',b'addr'
b'484125641',b'street',b'Forestglen Crescent',b'addr'
b'484125641',b'housenumber',b'6057',b'addr'
b'484125764',b'source',b'City of Ottawa',b'regular'
b'484125764',b'building',b'detached',b'regular'
b'484125764',b'city',b'Ottawa',b'addr'
b'484125764',b'street',b'Valley Field Crescent',b'addr'
b'484125764',b'housenumber',b'6090',b'addr'
b'484125897',b'source',b'City of Ottawa',b'regular'
b'484125897',b'building',b'commercial',b'regular'
b'484228712',b'source',b'City of Ottawa',b'regular'
b'484228712',b'building',b'detached',b'regular'
b'484228712',b'city',b'Ottawa',b'addr'
b'484228712',b'street',b'Meadowglen Drive',b'addr'
b'484228712',b'housenumber',b'6080',b'addr'
b'484228839',b'source',b'City of Ottawa',b'regular'
b'484228839',b'building',b'detached',b'regular'
b'484228839',b'city',b'Ottawa',b'addr'
b'484228839',b'street',b'Windflower Way',b'addr'
b'484228839',b'housenumber',b'1860',b'addr'
b'484228939',b'source',b'City of Ottawa',b'regular'
b'484228939',b'building',b'detached',b'regular'
b'484228939',b'city',b'Ottawa',b'addr'
b'484228939',b'street',b'Windflower Way',b'addr'
b'484228939',b'housenumber',b'1781',b'addr'
b'484229047',b'source',b'City of Ottawa',b'regular'
b'484229047',b'building',b'detached',b'regular'
b'484229047',b'city',b'Ottawa',b'addr'
b'484229047',b'street',b'La Chapelle Street',b'addr'
b'484229047',b'housenumber',b'1850',b'addr'
b'484229242',b'source',b'City of Ottawa',b'regular'
b'484229242',b'building',b'detached',b'regular'
b'484229242',b'city',b'Ottawa',b'addr'
b'484229242',b'street',b'Willowbark Drive',b'addr'
b'484229242',b'housenumber',b'6069',b'addr'
b'484229398',b'source',b'City of Ottawa',b'regular'
b'484229398',b'building',b'detached',b'regular'
b'484229398',b'city',b'Ottawa',b'addr'
b'484229398',b'street',b'La Chapelle Street',b'addr'
b'484229398',b'housenumber',b'1851',b'addr'
b'484229527',b'source',b'City of Ottawa',b'regular'
b'484229527',b'building',b'terrace',b'regular'
b'484289666',b'source',b'City of Ottawa',b'regular'
b'484289666',b'building',b'detached',b'regular'
b'484289666',b'city',b'Ottawa',b'addr'
b'484289666',b'street',b'Simard Drive',b'addr'
b'484289666',b'housenumber',b'1884',b'addr'
b'484289794',b'city',b'Ottawa',b'addr'
b'484289794',b'housenumber',b'3592',b'addr'
b'484289794',b'street',b'Innes Road',b'addr'
b'484289794',b'building',b'detached',b'regular'
b'484289794',b'source',b'City of Ottawa',b'regular'
b'484289908',b'source',b'City of Ottawa',b'regular'
b'484289908',b'building',b'detached',b'regular'
b'484289908',b'city',b'Ottawa',b'addr'
b'484289908',b'street',b'Boyer Road',b'addr'
b'484289908',b'housenumber',b'2204',b'addr'
b'484290011',b'source',b'City of Ottawa',b'regular'
b'484290011',b'building',b'terrace',b'regular'
b'484343048',b'source',b'City of Ottawa',b'regular'
b'484343048',b'building',b'detached',b'regular'
b'484343048',b'city',b'Ottawa',b'addr'
b'484343048',b'street',b'Des Ravins Place',b'addr'
b'484343048',b'housenumber',b'1652',b'addr'
b'484343178',b'source',b'City of Ottawa',b'regular'
b'484343178',b'building',b'detached',b'regular'
b'484343178',b'city',b'Ottawa',b'addr'
b'484343178',b'street',b'Country Walk Drive',b'addr'
b'484343178',b'housenumber',b'1679',b'addr'
b'484343296',b'source',b'City of Ottawa',b'regular'
b'484343296',b'building',b'detached',b'regular'
b'484343296',b'city',b'Ottawa',b'addr'
b'484343296',b'street',b'Autumn Ridge Drive',b'addr'
b'484343296',b'housenumber',b'1679',b'addr'
b'484343431',b'source',b'City of Ottawa',b'regular'
b'484343431',b'building',b'detached',b'regular'
b'484343431',b'city',b'Ottawa',b'addr'
b'484343431',b'street',b'Des Ravins Place',b'addr'
b'484343431',b'housenumber',b'1625',b'addr'
b'484345822',b'source',b'City of Ottawa',b'regular'
b'484345822',b'building',b'detached',b'regular'
b'484345822',b'city',b'Ottawa',b'addr'
b'484345822',b'street',b'Mattice Avenue',b'addr'
b'484345822',b'housenumber',b'6345',b'addr'
b'484345932',b'source',b'City of Ottawa',b'regular'
b'484345932',b'building',b'detached',b'regular'
b'484345932',b'city',b'Ottawa',b'addr'
b'484345932',b'street',b'Viseneau Drive',b'addr'
b'484345932',b'housenumber',b'6378',b'addr'
b'484346097',b'source',b'City of Ottawa',b'regular'
b'484346097',b'building',b'detached',b'regular'
b'484346097',b'city',b'Ottawa',b'addr'
b'484346097',b'street',b'Teslin Court',b'addr'
b'484346097',b'housenumber',b'1683',b'addr'
b'484346250',b'source',b'City of Ottawa',b'regular'
b'484346250',b'building',b'detached',b'regular'
b'484346250',b'city',b'Ottawa',b'addr'
b'484346250',b'street',"b""Hunter's Run Drive""",b'addr'
b'484346250',b'housenumber',b'1747',b'addr'
b'484346351',b'source',b'City of Ottawa',b'regular'
b'484346351',b'building',b'detached',b'regular'
b'484346351',b'city',b'Ottawa',b'addr'
b'484346351',b'street',b'Simard Drive',b'addr'
b'484346351',b'housenumber',b'1825',b'addr'
b'484346503',b'source',b'City of Ottawa',b'regular'
b'484346503',b'building',b'detached',b'regular'
b'484346503',b'city',b'Ottawa',b'addr'
b'484346503',b'street',b'Beaus\xc3\xa9jour Drive',b'addr'
b'484346503',b'housenumber',b'6344',b'addr'
b'484346678',b'source',b'City of Ottawa',b'regular'
b'484346678',b'building',b'detached',b'regular'
b'484346678',b'city',b'Ottawa',b'addr'
b'484346678',b'street',b'Beaus\xc3\xa9jour Drive',b'addr'
b'484346678',b'housenumber',b'6348',b'addr'
b'484351598',b'source',b'City of Ottawa',b'regular'
b'484351598',b'leisure',b'park',b'regular'
b'484351598',b'city',b'Ottawa',b'addr'
b'484351598',b'street',b'Youville Drive',b'addr'
b'484351598',b'housenumber',b'1490',b'addr'
b'484370681',b'source',b'City of Ottawa',b'regular'
b'484370681',b'building',b'terrace',b'regular'
b'484370784',b'source',b'City of Ottawa',b'regular'
b'484370784',b'building',b'commercial',b'regular'
b'484370784',b'city',b'Ottawa',b'addr'
b'484370784',b'street',b'St. Joseph Boulevard',b'addr'
b'484370784',b'housenumber',b'2022',b'addr'
b'484370886',b'city',b'Ottawa',b'addr'
b'484370886',b'housenumber',b'6274',b'addr'
b'484370886',b'street',b'Steamer Lane',b'addr'
b'484370886',b'building',b'detached',b'regular'
b'484370886',b'source',b'City of Ottawa',b'regular'
b'484370987',b'source',b'City of Ottawa',b'regular'
b'484370987',b'building',b'terrace',b'regular'
b'484384552',b'source',b'City of Ottawa',b'regular'
b'484384552',b'building',b'detached',b'regular'
b'484384552',b'city',b'Ottawa',b'addr'
b'484384552',b'street',b'Sundown Crescent',b'addr'
b'484384552',b'housenumber',b'6276',b'addr'
b'484384676',b'source',b'City of Ottawa',b'regular'
b'484384676',b'building',b'house',b'regular'
b'484384776',b'city',b'Ottawa',b'addr'
b'484384776',b'housenumber',b'6290',b'addr'
b'484384776',b'street',b'Fortune Drive',b'addr'
b'484384776',b'building',b'detached',b'regular'
b'484384776',b'source',b'City of Ottawa',b'regular'
b'484384931',b'source',b'City of Ottawa',b'regular'
b'484384931',b'building',b'detached',b'regular'
b'484384931',b'city',b'Ottawa',b'addr'
b'484384931',b'street',b'Grey Nuns Drive',b'addr'
b'484384931',b'housenumber',b'1623',b'addr'
b'484385055',b'city',b'Ottawa',b'addr'
b'484385055',b'housenumber',b'1227',b'addr'
b'484385055',b'street',b'St-J\xc3\xa9r\xc3\xb4me Crescent',b'addr'
b'484385055',b'building',b'detached',b'regular'
b'484385055',b'source',b'City of Ottawa',b'regular'
b'484415264',b'city',b'Ottawa',b'addr'
b'484415264',b'housenumber',b'920',b'addr'
b'484415264',b'street',b'Beauchamp Avenue',b'addr'
b'484415264',b'building',b'detached',b'regular'
b'484415264',b'source',b'City of Ottawa',b'regular'
b'484415368',b'source',b'City of Ottawa',b'regular'
b'484415368',b'building',b'detached',b'regular'
b'484415368',b'city',b'Ottawa',b'addr'
b'484415368',b'street',b'Ravine Way',b'addr'
b'484415368',b'housenumber',b'6192',b'addr'
b'484415482',b'source',b'City of Ottawa',b'regular'
b'484415482',b'building',b'detached',b'regular'
b'484415482',b'city',b'Ottawa',b'addr'
b'484415482',b'street',b'Voyageur Drive',b'addr'
b'484415482',b'housenumber',b'6104',b'addr'
b'484415598',b'source',b'City of Ottawa',b'regular'
b'484415598',b'building',b'house',b'regular'
b'484415721',b'source',b'City of Ottawa',b'regular'
b'484415721',b'building',b'house',b'regular'
b'484415874',b'source',b'City of Ottawa',b'regular'
b'484415874',b'building',b'detached',b'regular'
b'484415874',b'city',b'Ottawa',b'addr'
b'484415874',b'street',b'Ravine Way',b'addr'
b'484415874',b'housenumber',b'6224',b'addr'
b'484416030',b'city',b'Ottawa',b'addr'
b'484416030',b'housenumber',b'945',b'addr'
b'484416030',b'street',b'Raftsman Lane',b'addr'
b'484416030',b'building',b'detached',b'regular'
b'484416030',b'source',b'City of Ottawa',b'regular'
b'484416133',b'city',b'Ottawa',b'addr'
b'484416133',b'housenumber',b'900',b'addr'
b'484416133',b'street',b'Scott-Dupuis Way',b'addr'
b'484416133',b'building',b'detached',b'regular'
b'484416133',b'source',b'City of Ottawa',b'regular'
b'484428427',b'name',b'Cora',b'regular'
b'484428427',b'phone',b'+1 613-262-8511',b'regular'
b'484428427',b'amenity',b'restaurant',b'regular'
b'484428427',b'website',b'http://www.chezcora.com/',b'regular'
b'484428427',b'building',b'retail',b'regular'
b'484428427',b'city',b'Ottawa',b'addr'
b'484428427',b'unit',b'5',b'addr'
b'484428427',b'street',b'West Hunt Club Road',b'addr'
b'484428427',b'postcode',b'K2E 0B7',b'addr'
b'484428427',b'opening_hours',b'Mo-Sa 06:00-15:00; Su 07:00-15:00',b'regular'
b'484428427',b'housenumber',b'280',b'addr'
b'484449053',b'foot',b'permissive',b'regular'
b'484449053',b'bicycle',b'yes',b'regular'
b'484449053',b'highway',b'path',b'regular'
b'484449053',b'surface',b'dirt',b'regular'
b'484523123',b'source',b'City of Ottawa',b'regular'
b'484523123',b'building',b'terrace',b'regular'
b'484523239',b'source',b'City of Ottawa',b'regular'
b'484523239',b'building',b'detached',b'regular'
b'484523239',b'city',b'Ottawa',b'addr'
b'484523239',b'street',b'Gaultois Avenue',b'addr'
b'484523239',b'housenumber',b'1331',b'addr'
b'484523394',b'source',b'City of Ottawa',b'regular'
b'484523394',b'building',b'detached',b'regular'
b'484523394',b'city',b'Ottawa',b'addr'
b'484523394',b'street',b'Kamouraska Circle',b'addr'
b'484523394',b'housenumber',b'1496',b'addr'
b'484523495',b'source',b'City of Ottawa',b'regular'
b'484523495',b'building',b'detached',b'regular'
b'484523495',b'city',b'Ottawa',b'addr'
b'484523495',b'street',b'Kamouraska Circle',b'addr'
b'484523495',b'housenumber',b'1433',b'addr'
b'484523639',b'source',b'City of Ottawa',b'regular'
b'484523639',b'building',b'detached',b'regular'
b'484523639',b'city',b'Ottawa',b'addr'
b'484523639',b'street',b'Gaultois Avenue',b'addr'
b'484523639',b'housenumber',b'1409',b'addr'
b'484523739',b'source',b'City of Ottawa',b'regular'
b'484523739',b'building',b'detached',b'regular'
b'484523739',b'city',b'Ottawa',b'addr'
b'484523739',b'street',b'Richer Drive',b'addr'
b'484523739',b'housenumber',b'6527',b'addr'
b'484529482',b'highway',b'service',b'regular'
b'484529482',b'service',b'parking_aisle',b'regular'
b'484529986',b'source',b'City of Ottawa',b'regular'
b'484529986',b'building',b'detached',b'regular'
b'484529986',b'city',b'Ottawa',b'addr'
b'484529986',b'street',b'Viseneau Drive',b'addr'
b'484529986',b'housenumber',b'6386',b'addr'
b'484530329',b'source',b'City of Ottawa',b'regular'
b'484530329',b'building',b'detached',b'regular'
b'484530329',b'city',b'Ottawa',b'addr'
b'484530329',b'street',"b""D'Amour Crescent""",b'addr'
b'484530329',b'housenumber',b'1846',b'addr'
b'484530538',b'source',b'City of Ottawa',b'regular'
b'484530538',b'building',b'detached',b'regular'
b'484530538',b'city',b'Ottawa',b'addr'
b'484530538',b'street',"b""D'Amour Crescent""",b'addr'
b'484530538',b'housenumber',b'1794',b'addr'
b'484530742',b'source',b'City of Ottawa',b'regular'
b'484530742',b'building',b'detached',b'regular'
b'484530742',b'city',b'Ottawa',b'addr'
b'484530742',b'street',b'Nathan Court',b'addr'
b'484530742',b'housenumber',b'6442',b'addr'
b'484530847',b'source',b'City of Ottawa',b'regular'
b'484530847',b'building',b'detached',b'regular'
b'484530847',b'city',b'Ottawa',b'addr'
b'484530847',b'street',b'Belcourt Boulevard',b'addr'
b'484530847',b'housenumber',b'2130',b'addr'
b'484531007',b'source',b'City of Ottawa',b'regular'
b'484531007',b'building',b'detached',b'regular'
b'484531007',b'city',b'Ottawa',b'addr'
b'484531007',b'street',b'Longman Crescent',b'addr'
b'484531007',b'housenumber',b'1890',b'addr'
b'484531118',b'source',b'City of Ottawa',b'regular'
b'484531118',b'building',b'detached',b'regular'
b'484531118',b'city',b'Ottawa',b'addr'
b'484531118',b'street',b'Markwell Crescent',b'addr'
b'484531118',b'housenumber',b'1886',b'addr'
b'484531222',b'source',b'City of Ottawa',b'regular'
b'484531222',b'building',b'detached',b'regular'
b'484531222',b'city',b'Ottawa',b'addr'
b'484531222',b'street',b'Tooney Drive',b'addr'
b'484531222',b'housenumber',b'6532',b'addr'
b'484551169',b'source',b'City of Ottawa',b'regular'
b'484551169',b'building',b'detached',b'regular'
b'484551169',b'city',b'Ottawa',b'addr'
b'484551169',b'street',b'Leblanc Drive',b'addr'
b'484551169',b'housenumber',b'1405',b'addr'
b'484551288',b'source',b'City of Ottawa',b'regular'
b'484551288',b'building',b'detached',b'regular'
b'484551288',b'city',b'Ottawa',b'addr'
b'484551288',b'street',b'Belcourt Boulevard',b'addr'
b'484551288',b'housenumber',b'1480',b'addr'
b'484551401',b'source',b'City of Ottawa',b'regular'
b'484551401',b'building',b'detached',b'regular'
b'484551557',b'source',b'City of Ottawa',b'regular'
b'484551557',b'building',b'detached',b'regular'
b'484551557',b'city',b'Ottawa',b'addr'
b'484551557',b'street',b'Cousineau Street',b'addr'
b'484551557',b'housenumber',b'1262',b'addr'
b'484551663',b'city',b'Ottawa',b'addr'
b'484551663',b'housenumber',b'1256',b'addr'
b'484551663',b'street',b'St-Jean Street',b'addr'
b'484551663',b'building',b'detached',b'regular'
b'484551663',b'source',b'City of Ottawa',b'regular'
b'484564175',b'source',b'City of Ottawa',b'regular'
b'484564175',b'building',b'detached',b'regular'
b'484564175',b'city',b'Ottawa',b'addr'
b'484564175',b'street',b'Sugarbush Court',b'addr'
b'484564175',b'housenumber',b'1140',b'addr'
b'484564275',b'source',b'City of Ottawa',b'regular'
b'484564275',b'building',b'yes',b'regular'
b'484564388',b'source',b'City of Ottawa',b'regular'
b'484564388',b'building',b'residential',b'regular'
b'484581443',b'source',b'City of Ottawa',b'regular'
b'484581443',b'building',b'detached',b'regular'
b'484581443',b'city',b'Ottawa',b'addr'
b'484581443',b'street',b'Vineyard Drive',b'addr'
b'484581443',b'housenumber',b'6057',b'addr'
b'484581554',b'source',b'City of Ottawa',b'regular'
b'484581554',b'building',b'detached',b'regular'
b'484581554',b'city',b'Ottawa',b'addr'
b'484581554',b'street',b'Voyageur Drive',b'addr'
b'484581554',b'housenumber',b'6047',b'addr'
b'484581657',b'source',b'City of Ottawa',b'regular'
b'484581657',b'building',b'detached',b'regular'
b'484581657',b'city',b'Ottawa',b'addr'
b'484581657',b'street',b'Voyageur Drive',b'addr'
b'484581657',b'housenumber',b'6045',b'addr'
b'484604946',b'source',b'City of Ottawa',b'regular'
b'484604946',b'building',b'detached',b'regular'
b'484604946',b'city',b'Ottawa',b'addr'
b'484604946',b'street',b'Des Grives Crescent',b'addr'
b'484604946',b'housenumber',b'1632',b'addr'
b'484605051',b'source',b'City of Ottawa',b'regular'
b'484605051',b'building',b'detached',b'regular'
b'484605051',b'city',b'Ottawa',b'addr'
b'484605051',b'street',b'Belval Crescent',b'addr'
b'484605051',b'housenumber',b'1722',b'addr'
b'484605164',b'source',b'City of Ottawa',b'regular'
b'484605164',b'building',b'detached',b'regular'
b'484605164',b'city',b'Ottawa',b'addr'
b'484605164',b'street',b'Des Grives Crescent',b'addr'
b'484605164',b'housenumber',b'1623',b'addr'
b'484605278',b'city',b'Ottawa',b'addr'
b'484605278',b'housenumber',b'1588',b'addr'
b'484605278',b'street',b'Des Serins Lane',b'addr'
b'484605278',b'building',b'detached',b'regular'
b'484605278',b'source',b'City of Ottawa',b'regular'
b'484605390',b'source',b'City of Ottawa',b'regular'
b'484605390',b'building',b'detached',b'regular'
b'484605390',b'city',b'Ottawa',b'addr'
b'484605390',b'street',b'Des Grives Crescent',b'addr'
b'484605390',b'housenumber',b'1575',b'addr'
b'484605511',b'source',b'City of Ottawa',b'regular'
b'484605511',b'building',b'detached',b'regular'
b'484605511',b'city',b'Ottawa',b'addr'
b'484605511',b'street',b'Belcourt Boulevard',b'addr'
b'484605511',b'housenumber',b'1658',b'addr'
b'484605649',b'source',b'City of Ottawa',b'regular'
b'484605649',b'building',b'detached',b'regular'
b'484605649',b'city',b'Ottawa',b'addr'
b'484605649',b'street',b'Des Grives Crescent',b'addr'
b'484605649',b'housenumber',b'1539',b'addr'
b'484605759',b'source',b'City of Ottawa',b'regular'
b'484605759',b'building',b'detached',b'regular'
b'484605759',b'city',b'Ottawa',b'addr'
b'484605759',b'street',b'Des Perdrix Crescent',b'addr'
b'484605759',b'housenumber',b'1756',b'addr'
b'484645974',b'source',b'City of Ottawa',b'regular'
b'484645974',b'amenity',b'dentist',b'regular'
b'484645974',b'building',b'retail',b'regular'
b'484645974',b'city',b'Ottawa',b'addr'
b'484645974',b'street',b'Carling Avenue',b'addr'
b'484645974',b'housenumber',b'2194',b'addr'
b'484711819',b'source',b'City of Ottawa',b'regular'
b'484711819',b'building',b'detached',b'regular'
b'484711819',b'city',b'Ottawa',b'addr'
b'484711819',b'street',b'Willow Avenue',b'addr'
b'484711819',b'housenumber',b'798',b'addr'
b'484711929',b'source',b'City of Ottawa',b'regular'
b'484711929',b'building',b'house',b'regular'
b'484712034',b'source',b'City of Ottawa',b'regular'
b'484712034',b'building',b'detached',b'regular'
b'484712034',b'city',b'Ottawa',b'addr'
b'484712034',b'street',b'Kinglet Way',b'addr'
b'484712034',b'housenumber',b'254',b'addr'
b'484712138',b'source',b'City of Ottawa',b'regular'
b'484712138',b'building',b'detached',b'regular'
b'484712138',b'city',b'Ottawa',b'addr'
b'484712138',b'street',b'Willow Avenue',b'addr'
b'484712138',b'housenumber',b'799',b'addr'
b'484712292',b'source',b'City of Ottawa',b'regular'
b'484712292',b'building',b'detached',b'regular'
b'484712292',b'city',b'Ottawa',b'addr'
b'484712292',b'street',b'Juniper Street',b'addr'
b'484712292',b'housenumber',b'135',b'addr'
b'484718230',b'source',b'City of Ottawa',b'regular'
b'484718230',b'building',b'detached',b'regular'
